fips,slaves,urbanicity,prison_rate,blackpop,prison_type,unemp,mhi,pm,rentburd,gini,singpar
21129,2.0993439550140582,rural,786.69,1.078894133513149,No Prison,8.7,26201,9.459619783297153,48.4,58.6,9.011725293132328
21133,2.7663934426229506,rural,956.71,0.6824111861912089,No Prison,11.6,31079,9.200502158530572,35,47.8,7.397124442240951
21135,2.7508671211577562,rural,899.36,0.6261384335154827,No Prison,8.9,33867,9.820991555331558,27.7,47.4,8.096643305053487
21137,32.21564760026298,rural,526.56,2.5287655203796398,No Prison,6.7,37220,9.839554939118804,32.1,44.1,8.374972843797524
21139,16.941633162345767,rural,654.16,0.8263040110173867,No Prison,7.2,44551,10.123043215212576,28.3,43.4,5.880880880880881
21141,33.4156984385679,rural,986.74,6.835879450751947,No Prison,4.8,43795,10.35292698958411,30.9,43,8.566533409480297
21143,20.614283022423216,rural,884.12,8.389766741911211,Has State,5.8,48189,10.05582903790787,28.3,42.3,6.211180124223603
21145,16.776061776061777,rural,1560.52,11.562469521115771,No Prison,5.7,47184,10.203522037783337,27.4,46.7,9.316411883472743
21149,14.453125,small/mid,736.55,1.2846865364850977,No Prison,4.9,44007,10.82625985513921,26.8,46.3,7.329317269076305
21151,35.06712384494682,rural,646.14,5.267022370160067,No Prison,4.3,46342,10.028702116647029,30.7,45.6,8.415586328815557
21153,2.0373027259684364,rural,380.05,0.3681710213776722,No Prison,15.8,29921,9.404295400937334,34.8,50.5,7.782643312101911
21155,27.626459143968873,rural,429.01,7.689817063299337,Has State,4.9,41189,10.028890791616345,29.8,45,10.585210948132467
21157,5.027212832999141,rural,618.18,0.5558441558441558,No Prison,5.6,49771,10.091029896664862,27.6,41.2,6.364808250080567
21161,20.700252442102954,rural,1271.42,6.8177630366685085,No Prison,6.2,37071,10.074626124206917,26.8,46,7.974295311815394
21163,21.712744436952125,small/mid,789.29,3.6158071569516297,No Prison,5.6,51111,10.663369650850617,27.9,38.9,8.922914466737064
21167,23.89606598058536,rural,453.75,4.112997658079625,No Prison,5.1,46346,10.149982133345864,31.2,41.7,7.74070996082156
21169,11.578947368421053,rural,616.68,1.8825056799740343,No Prison,5.2,32654,9.93367780275958,28.1,47.1,7.694223107569721
21171,10.78236463571512,rural,807.42,2.422248803827751,No Prison,4.4,31603,9.874486132265446,30.6,52.6,6.9816494410461925
21173,35.01717775798448,rural,1071.49,2.801495619175177,No Prison,6.6,42468,9.883801717879097,27.1,44.6,8.739609076611996
21175,1.8404243802100249,rural,388.81,6.253375094502646,Has State,8.3,31489,9.400218140020145,32.5,54.5,6.923400673400673
21177,14.76923076923077,rural,1449.06,6.063303659742829,Has State,7.2,40272,10.452438639478965,27.8,46.4,6.8786922392166385
21179,35.00221533008418,rural,607.53,5.521803699203456,No Prison,5.1,51843,10.453281893057472,32.9,43.2,10.478033397835592
21181,14.632819582955575,rural,994.04,0.8394079964656507,No Prison,6.3,37267,9.916888533840948,28.7,47,7.8966789667896675
21183,10.582357277418298,rural,1043.4,1.2427726457101083,No Prison,6.4,40661,10.519903998081334,28.8,46,6.888414428587482
21185,33.37910201839901,suburban,204.09,5.5586130985140345,Has State,3.9,84415,11.324408482263864,27,39.4,6.4485729671513194
21187,13.051340514191367,rural,1027.94,1.3754162443897495,No Prison,4.1,43686,10.36007329972401,26.3,41.8,7.537934410181106
21191,4.060135976252035,suburban,954.06,0.5911023540391994,No Prison,5.3,49345,10.349906910500305,24.7,41.3,8.471953578336556
21193,1.8481012658227849,rural,703.52,1.7726567693330377,No Prison,9.1,31740,9.452147238040325,25.3,49.1,8.81326352530541
21195,1.3136511375947995,rural,462.29,0.9148056649463101,No Prison,9.3,34315,9.60643394362507,29.8,49.6,7.739388671592061
21197,5.5383252104563585,rural,933.76,0.9337649402390439,No Prison,7.1,34510,9.615504600886217,31.4,45.8,9.595559080095164
21199,7.732108598337306,rural,1014.1,1.4172644076181053,No Prison,5.9,40702,9.948902538123564,33.7,48,7.821647079536952
21203,6.681639528354857,rural,826.15,0.4448479346345892,No Prison,6.4,33293,9.763364475950848,28.6,45.7,8.374083129584351
21205,6.222611744084137,rural,874.24,2.4341466201931317,No Prison,5.9,36597,9.591052009378613,28.6,47.3,7.6447584205878645
21207,9.279548472775565,rural,866.08,0.8204941197921416,No Prison,11.8,31968,9.755428424154424,28.4,48.6,7.6069730586370845
21209,39.84185336755219,small/mid,398.59,5.7168887370458945,No Prison,3.9,63775,10.600097977166339,26.2,41.5,9.843104872006606
21211,40.36998722083612,suburban,442.33,8.212847428533703,Has State,4,60189,10.701187341034858,29.8,40.8,8.23694646397885
21213,28.320648170881412,rural,799.1,10.110310084252584,No Prison,4.8,45496,10.367181843906945,28.6,41.8,9.16601714731099
21215,35.633484162895925,suburban,335.6,1.956290414995498,No Prison,4.3,68147,10.696057083221477,22.2,40,6.539637732298282
21217,21.34741344740008,rural,546.48,5.926285748982937,No Prison,6,35700,9.948823807456963,35.3,47.8,8.577927000974764
21219,41.892008639308855,rural,780.44,8.532778355879293,No Prison,4.8,40963,10.376417154666452,26.9,46.8,8.098052090172905
21221,31.200796308026423,small/mid,877.9,8.432482384197758,No Prison,5.7,45106,9.814827318862905,32.8,43.2,6.941514860977948
21223,14.13265306122449,suburban,756.64,0.8446243181418265,No Prison,5.6,48392,10.865440511043154,27.3,40.4,7.71437679311444
21225,24.274880775545306,rural,1067.24,16.309304356262736,No Prison,6.8,45239,10.391867311766275,30.4,45.8,8.388791593695272
21227,30.704387990762122,small/mid,919.54,10.261023999252213,No Prison,4.5,45964,10.606116926775467,29.4,46.7,8.8194542626891
21229,24.38012958963283,rural,219.78,6.683904330963155,No Prison,4.5,45143,10.122647246047347,31.9,44.2,7.6923076923076925
21231,9.620820742762453,rural,738.37,1.910634086930045,No Prison,8.2,29826,9.617840236370624,36.5,51.2,8.050044231012258
21233,14.376742333731581,rural,484.06,4.710743801652892,No Prison,5.2,44245,10.460492700837127,25.4,42,7.679856115107913
21235,2.3576397835609377,rural,839.14,1.1635451360352955,No Prison,6.8,31903,9.89122032039378,30,50,9.230769230769232
21239,51.95650236206435,small/mid,290.73,5.262845615284205,No Prison,3.5,57862,10.660505343421741,24.8,39.6,7.219161137973687
22005,64.22849181469871,small/mid,NA,22.89311181819325,No Prison,5.1,74852,10.722498473139057,28.4,42.2,9.874150065608971
22007,52.64321477339229,rural,NA,29.866240766620084,No Prison,7.9,48516,9.663779290124781,31.7,48.3,13.919284621720202
22009,54.5682387787651,rural,NA,31.393324755922198,No Prison,7.5,34803,8.787183553345258,31.9,45.6,16.23811650609328
22013,45.45454545454545,rural,NA,43.54385964912281,No Prison,8.3,34565,9.50353839631079,28.9,46.5,13.094179017274223
22015,70.49700387733522,small/mid,NA,22.396003831278264,No Prison,5.7,55403,10.418131252203972,29.1,41.9,10.942322530864198
22017,60.44481054365733,small/mid,NA,49.61314202948786,Has State,7.2,41081,10.447537239741932,32.2,50.1,13.752429530753489
22019,19.75371120107962,small/mid,NA,25.54445199555171,No Prison,5.4,46523,9.968291814998935,30.1,47.1,10.68179608616547
22021,40.24415476929443,rural,NA,17.68283174801185,No Prison,8.3,38564,8.852092578770508,29.2,46.6,10.442570887269435
22025,52.46759934769548,rural,NA,34.288326729655594,No Prison,9.6,33958,8.701170245844942,24.8,48.3,11.745084712216654
22027,46.58119658119658,rural,NA,55.15818431911968,Has State,7.3,33740,9.639296114191922,37,49,13.058644823818728
22029,90.85114089098153,rural,NA,42.512828487016016,No Prison,8.7,33068,8.710319606768813,32.7,46.2,13.307762833486025
22031,63.97202586855166,small/mid,NA,37.78129395218003,No Prison,8,41691,9.605891142086532,33.5,47.6,14.247395027339318
22033,53.40894927084632,small/mid,NA,46.19159503911013,Has State,5.4,50389,10.694007550149887,33,48.6,12.01824262693828
22035,77.04409483713715,rural,NA,69.80416929879975,No Prison,14.1,26325,9.548029747738434,35.8,48.5,18.15441777580047
22037,72.0759338640539,small/mid,NA,47.04827380062771,Has State,6,43105,9.06251645062216,29.8,42.4,12.635222847252273
22041,55.20934761441091,rural,NA,31.939918938250024,No Prison,9.7,33845,9.041161821135464,30.3,45.6,17.599792638672888
22047,72.84632698997339,small/mid,NA,49.493026344919194,Has State,7.3,42000,10.068547798957647,30.5,43.5,13.78390012914335
22049,43.29635499207607,rural,NA,30.967677173258384,No Prison,6,41029,9.242469851326343,34.1,46.7,11.010835063734191
22051,33.307311995836585,suburban,NA,27.299820141377246,No Prison,5.8,49503,9.372277617696543,32.3,45.7,9.900890539665781
22055,49.57236476729979,small/mid,NA,26.001714950695167,No Prison,5.7,52411,9.591496775281811,28.9,48.9,11.810434109881335
22057,45.53545998291085,small/mid,NA,13.71403085157103,No Prison,5.4,53482,8.748570923123179,27.7,45,9.05633974202969
22063,29.58700067704807,small/mid,NA,6.0822976593035,No Prison,5.1,58774,9.787409874126311,27.4,39.4,10.225990183469383
22065,88.2827425175122,rural,NA,63.51633986928105,No Prison,9.3,27225,9.378957014282177,33.3,47.4,16.46886998998399
22067,63.4257024234817,rural,NA,50.45352164120046,No Prison,11,31777,9.7254728386692,34.2,49.2,15.352008846295615
22069,56.49440086232709,rural,NA,42.61635021513441,No Prison,7.6,33786,9.313857163970177,39.9,50.3,13.084304318026046
22071,8.300714650039257,urban,NA,57.600630544761344,No Prison,6.5,38640,9.371144789143163,37,54.4,11.773248634176703
22073,60.08038925322615,small/mid,NA,38.05180982883032,No Prison,6.7,38453,9.76404974014647,32.4,48.6,13.755021922180845
22075,63.397692488815636,suburban,NA,20.378069377679616,No Prison,5.6,49122,8.191875092161931,27.6,38.9,11.305159312091721
22077,72.82424652895361,small/mid,NA,35.29454022988506,No Prison,6.6,42919,9.257616762280357,28.9,50.2,10.107354956601188
22079,60.55993690851735,small/mid,NA,32.663055049561166,Has State,6.5,42758,9.12791244710797,31.9,48.3,12.681972026261061
22085,29.392587508579272,rural,NA,18.14592975769126,No Prison,7.1,42196,8.988144316422831,26.5,47.2,9.258704978549337
22087,54.9558390578999,suburban,NA,21.329867737053366,No Prison,6.6,41540,8.885425681030407,35.3,43.1,11.281835459671958
22089,78.95034925429488,suburban,NA,26.009056900964755,No Prison,5.7,61601,9.296951179936578,28.6,41.7,14.055951976441273
22091,52.0476858345021,small/mid,NA,53.39704345229207,No Prison,9.1,36602,8.863278334053666,30,45.8,12.714361516665361
22093,70.35394382120185,suburban,NA,49.903729587106895,No Prison,8.5,52258,9.92407878965329,28.4,40.8,9.551009564293304
22095,57.93190416141236,suburban,NA,56.436155543298405,No Prison,7.5,50596,9.418856147110906,31.7,42.1,13.460183227625087
22097,49.49792243767313,rural,NA,41.92881745120551,No Prison,8,33503,8.927693149592953,35.6,50.6,13.52204205330084
22099,58.05586239545526,small/mid,NA,29.95482778091474,No Prison,6.9,45435,9.416046552853295,26.5,46.4,14.58927183208085
22101,77.64628924833492,rural,NA,32.45214752567694,No Prison,7.6,40945,8.779500018587088,27.6,44.1,14.177254415866129
22103,34.054753977062525,suburban,NA,12.358007506649102,No Prison,5.4,63499,8.708909613262593,32,43.8,9.04336046759567
22107,90.75755691006344,rural,NA,55.94761731538741,No Prison,9.8,27077,8.896494993833109,41.7,52.2,13.552636281614795
22109,56.116119427673475,small/mid,NA,19.07251739532639,No Prison,6,44450,8.629174358927516,27.5,44.4,11.187598528638992
22111,36.047742804889786,small/mid,NA,26.50808346983833,No Prison,7.2,38741,9.761123710511201,37.5,48.1,14.186208497794288
22113,30.434782608695656,small/mid,NA,14.211253290245237,No Prison,6.9,46807,8.853569191864372,25.5,45.1,11.562729273661041
22117,35.896346644010194,rural,NA,31.726277745576052,Has State,7.6,33453,8.843034658649655,37,47.2,14.175932933573964
22121,73.03063457330416,small/mid,NA,38.78100140383716,No Prison,5.6,55074,10.429096814552805,27.1,44.5,14.527144345410349
22125,82.00668323194242,small/mid,NA,50.77729412809807,Has State,5.3,56680,8.970345808089887,26.6,45.3,12.791444833134046
22127,19.691681210005818,rural,NA,33.857353872124925,No Prison,8.5,36173,9.059950612879932,32.5,45.9,11.797244448224697
23001,0,small/mid,305.8,3.4795158685929035,No Prison,4.2,48930,8.004920527281332,29.2,40.8,11.125431530494822
23003,0,rural,359.63,1.1918484024159712,No Prison,5.9,37104,6.470373112839166,30.1,43.6,8.616699877868484
23005,0,small/mid,206.98,2.9326024028485795,Has State,3.4,63191,8.348774335354767,30.9,44.8,8.467237478372743
